Trace1,
Freq,,Amp,,
             8676604,Hz,              -75.12, dBm,
             8758270,Hz,              -75.20, dBm,
             8839936,Hz,              -77.80, dBm,
             8921602,Hz,              -72.77, dBm,
             9003268,Hz,              -73.95, dBm,
             9084934,Hz,              -75.27, dBm,
             9166600,Hz,              -72.73, dBm,
             9248266,Hz,              -78.89, dBm,
             9329932,Hz,              -73.01, dBm,
             9411598,Hz,              -70.40, dBm,
             9493264,Hz,              -72.01, dBm,
             9574930,Hz,              -71.99, dBm,
             9656596,Hz,              -73.53, dBm,
             9738262,Hz,              -73.92, dBm,
             9819928,Hz,              -73.29, dBm,
             9901594,Hz,              -76.31, dBm,
             9983260,Hz,              -77.40, dBm,
            10064926,Hz,              -77.67, dBm,
            10146592,Hz,              -72.84, dBm,
            10228258,Hz,              -82.02, dBm,
            10309924,Hz,              -76.08, dBm,
            10391590,Hz,              -73.43, dBm,
            10473256,Hz,              -76.87, dBm,
            10554922,Hz,              -72.22, dBm,
            10636588,Hz,              -79.20, dBm,
            10718254,Hz,              -75.72, dBm,
            10799920,Hz,              -75.06, dBm,
            10881586,Hz,              -75.81, dBm,
            10963252,Hz,              -76.98, dBm,
            11044918,Hz,              -79.69, dBm,
            11126584,Hz,              -76.98, dBm,
            11208250,Hz,              -71.00, dBm,
            11289916,Hz,              -72.22, dBm,
            11371582,Hz,              -72.19, dBm,
            11453248,Hz,              -70.85, dBm,
            11534914,Hz,              -74.78, dBm,
            11616580,Hz,              -75.25, dBm,
            11698246,Hz,              -68.35, dBm,
            11779912,Hz,              -74.46, dBm,
            11861578,Hz,              -70.05, dBm,
            11943244,Hz,              -77.74, dBm,
            12024910,Hz,              -73.16, dBm,
            12106576,Hz,              -72.71, dBm,
            12188242,Hz,              -76.35, dBm,
            12269908,Hz,              -72.19, dBm,
            12351574,Hz,              -73.80, dBm,
            12433240,Hz,              -78.03, dBm,
            12514906,Hz,              -73.07, dBm,
            12596572,Hz,              -69.67, dBm,
            12678238,Hz,              -69.41, dBm,
            12759904,Hz,              -75.79, dBm,
            12841570,Hz,              -70.18, dBm,
            12923236,Hz,              -73.75, dBm,
            13004902,Hz,              -72.46, dBm,
            13086568,Hz,              -71.42, dBm,
            13168234,Hz,              -72.71, dBm,
            13249900,Hz,              -69.55, dBm,
            13331566,Hz,              -69.83, dBm,
            13413232,Hz,              -73.48, dBm,
            13494898,Hz,              -71.28, dBm,
            13576564,Hz,              -80.01, dBm,
            13658230,Hz,              -72.25, dBm,
            13739896,Hz,              -76.33, dBm,
            13821562,Hz,              -72.10, dBm,
            13903228,Hz,              -66.27, dBm,
            13984894,Hz,              -69.19, dBm,
            14066560,Hz,              -75.63, dBm,
            14148226,Hz,              -71.35, dBm,
            14229892,Hz,              -73.40, dBm,
            14311558,Hz,              -75.44, dBm,
            14393224,Hz,              -70.57, dBm,
            14474890,Hz,              -76.43, dBm,
            14556556,Hz,              -80.22, dBm,
            14638222,Hz,              -74.54, dBm,
            14719888,Hz,              -74.88, dBm,
            14801554,Hz,              -73.44, dBm,
            14883220,Hz,              -79.36, dBm,
            14964886,Hz,              -76.90, dBm,
            15046552,Hz,              -76.73, dBm,
            15128218,Hz,              -76.33, dBm,
            15209884,Hz,              -71.70, dBm,
            15291550,Hz,              -76.55, dBm,
            15373216,Hz,              -79.12, dBm,
            15454882,Hz,              -72.31, dBm,
            15536548,Hz,              -76.95, dBm,
            15618214,Hz,              -74.62, dBm,
            15699880,Hz,              -78.30, dBm,
            15781546,Hz,              -72.41, dBm,
            15863212,Hz,              -74.56, dBm,
            15944878,Hz,              -80.66, dBm,
            16026544,Hz,              -76.42, dBm,
            16108210,Hz,              -73.18, dBm,
            16189876,Hz,              -74.15, dBm,
            16271542,Hz,              -74.28, dBm,
            16353208,Hz,              -82.93, dBm,
            16434874,Hz,              -81.92, dBm,
            16516540,Hz,              -76.67, dBm,
            16598206,Hz,              -79.51, dBm,
            16679872,Hz,              -79.22, dBm,
            16761538,Hz,              -83.99, dBm,
            16843204,Hz,              -75.61, dBm,
            16924870,Hz,              -81.34, dBm,
            17006536,Hz,              -72.80, dBm,
            17088202,Hz,              -74.61, dBm,
            17169868,Hz,              -80.15, dBm,
            17251534,Hz,              -74.01, dBm,
            17333200,Hz,              -74.03, dBm,
            17414866,Hz,              -72.44, dBm,
            17496532,Hz,              -79.83, dBm,
            17578198,Hz,              -72.18, dBm,
            17659864,Hz,              -72.03, dBm,
            17741530,Hz,              -78.38, dBm,
            17823196,Hz,              -76.15, dBm,
            17904862,Hz,              -75.95, dBm,
            17986528,Hz,              -75.64, dBm,
            18068194,Hz,              -76.79, dBm,
            18149860,Hz,              -75.50, dBm,
            18231526,Hz,              -73.86, dBm,
            18313192,Hz,              -76.52, dBm,
            18394858,Hz,              -74.23, dBm,
            18476524,Hz,              -76.02, dBm,
            18558190,Hz,              -79.96, dBm,
            18639856,Hz,              -80.96, dBm,
            18721522,Hz,              -82.33, dBm,
            18803188,Hz,              -74.04, dBm,
            18884854,Hz,              -84.52, dBm,
            18966520,Hz,              -75.73, dBm,
            19048186,Hz,              -71.17, dBm,
            19129852,Hz,              -72.23, dBm,
            19211518,Hz,              -77.11, dBm,
            19293184,Hz,              -75.92, dBm,
            19374850,Hz,              -79.94, dBm,
            19456516,Hz,              -72.42, dBm,
            19538182,Hz,              -81.89, dBm,
            19619848,Hz,              -73.72, dBm,
            19701514,Hz,              -77.56, dBm,
            19783180,Hz,              -75.40, dBm,
            19864846,Hz,              -74.21, dBm,
            19946512,Hz,              -79.09, dBm,
            20028178,Hz,              -80.68, dBm,
            20109844,Hz,              -75.03, dBm,
            20191510,Hz,              -74.99, dBm,
            20273176,Hz,              -78.06, dBm,
            20354842,Hz,              -80.46, dBm,
            20436508,Hz,              -72.24, dBm,
            20518174,Hz,              -74.60, dBm,
            20599840,Hz,              -77.01, dBm,
            20681506,Hz,              -80.27, dBm,
            20763172,Hz,              -78.09, dBm,
            20844838,Hz,              -79.65, dBm,
            20926504,Hz,              -76.45, dBm,
            21008170,Hz,              -83.02, dBm,
            21089836,Hz,              -73.90, dBm,
            21171502,Hz,              -73.04, dBm,
            21253168,Hz,              -78.67, dBm,
            21334834,Hz,              -80.10, dBm,
            21416500,Hz,              -76.80, dBm,
            21498166,Hz,              -73.62, dBm,
            21579832,Hz,              -74.67, dBm,
            21661498,Hz,              -73.85, dBm,
            21743164,Hz,              -76.87, dBm,
            21824830,Hz,              -72.54, dBm,
            21906496,Hz,              -82.02, dBm,
            21988162,Hz,              -73.66, dBm,
            22069828,Hz,              -75.05, dBm,
            22151494,Hz,              -76.57, dBm,
            22233160,Hz,              -71.52, dBm,
            22314826,Hz,              -79.25, dBm,
            22396492,Hz,              -73.20, dBm,
            22478158,Hz,              -74.23, dBm,
            22559824,Hz,              -73.73, dBm,
            22641490,Hz,              -75.69, dBm,
            22723156,Hz,              -75.47, dBm,
            22804822,Hz,              -75.48, dBm,
            22886488,Hz,              -77.65, dBm,
            22968154,Hz,              -73.22, dBm,
            23049820,Hz,              -73.42, dBm,
            23131486,Hz,              -74.08, dBm,
            23213152,Hz,              -77.54, dBm,
            23294818,Hz,              -73.98, dBm,
            23376484,Hz,              -73.37, dBm,
            23458150,Hz,              -70.79, dBm,
            23539816,Hz,              -71.94, dBm,
            23621482,Hz,              -73.64, dBm,
            23703148,Hz,              -70.40, dBm,
            23784814,Hz,              -69.43, dBm,
            23866480,Hz,              -71.44, dBm,
            23948146,Hz,              -68.89, dBm,
            24029812,Hz,              -73.27, dBm,
            24111478,Hz,              -66.75, dBm,
            24193144,Hz,              -70.06, dBm,
            24274810,Hz,              -66.93, dBm,
            24356476,Hz,              -67.89, dBm,
            24438142,Hz,              -68.59, dBm,
            24519808,Hz,              -72.44, dBm,
            24601474,Hz,              -69.27, dBm,
            24683140,Hz,              -73.42, dBm,
            24764806,Hz,              -70.43, dBm,
            24846472,Hz,              -69.94, dBm,
            24928138,Hz,              -75.10, dBm,
            25009804,Hz,              -74.32, dBm,
            25091470,Hz,              -70.49, dBm,
            25173136,Hz,              -76.79, dBm,
            25254802,Hz,              -70.88, dBm,
            25336468,Hz,              -80.63, dBm,
            25418134,Hz,              -73.47, dBm,
            25499800,Hz,              -78.80, dBm,
            25581466,Hz,              -74.36, dBm,
            25663132,Hz,              -81.71, dBm,
            25744798,Hz,              -79.65, dBm,
            25826464,Hz,              -75.13, dBm,
            25908130,Hz,              -78.50, dBm,
            25989796,Hz,              -74.80, dBm,
            26071462,Hz,              -73.33, dBm,
            26153128,Hz,              -74.01, dBm,
            26234794,Hz,              -75.99, dBm,
            26316460,Hz,              -72.99, dBm,
            26398126,Hz,              -78.73, dBm,
            26479792,Hz,              -76.40, dBm,
            26561458,Hz,              -69.42, dBm,
            26643124,Hz,              -71.64, dBm,
            26724790,Hz,              -76.64, dBm,
            26806456,Hz,              -74.34, dBm,
            26888122,Hz,              -76.16, dBm,
            26969788,Hz,              -74.46, dBm,
            27051454,Hz,              -79.87, dBm,
            27133120,Hz,              -73.08, dBm,
            27214786,Hz,              -73.56, dBm,
            27296452,Hz,              -77.58, dBm,
            27378118,Hz,              -73.27, dBm,
            27459784,Hz,              -79.14, dBm,
            27541450,Hz,              -74.17, dBm,
            27623116,Hz,              -79.27, dBm,
            27704782,Hz,              -81.48, dBm,
            27786448,Hz,              -75.82, dBm,
            27868114,Hz,              -76.85, dBm,
            27949780,Hz,              -81.02, dBm,
            28031446,Hz,              -74.85, dBm,
            28113112,Hz,              -63.56, dBm,
            28194778,Hz,              -81.05, dBm,
            28276444,Hz,              -78.24, dBm,
            28358110,Hz,              -77.68, dBm,
            28439776,Hz,              -78.35, dBm,
            28521442,Hz,              -75.50, dBm,
            28603108,Hz,              -81.92, dBm,
            28684774,Hz,              -76.25, dBm,
            28766440,Hz,              -81.10, dBm,
            28848106,Hz,              -72.25, dBm,
            28929772,Hz,              -75.70, dBm,
            29011438,Hz,              -78.88, dBm,
            29093104,Hz,              -81.17, dBm,
            29174770,Hz,              -76.32, dBm,
            29256436,Hz,              -76.79, dBm,
            29338102,Hz,              -78.51, dBm,
            29419768,Hz,              -79.22, dBm,
            29501434,Hz,              -75.56, dBm,
            29583100,Hz,              -64.37, dBm,
            29664766,Hz,              -77.69, dBm,
            29746432,Hz,              -79.13, dBm,
            29828098,Hz,              -77.49, dBm,
            29909764,Hz,              -73.20, dBm,
            29991430,Hz,              -78.37, dBm,
            30073096,Hz,              -78.39, dBm,
            30154762,Hz,              -83.70, dBm,
            30236428,Hz,              -78.53, dBm,
            30318094,Hz,              -75.67, dBm,
            30399760,Hz,              -75.26, dBm,
            30481426,Hz,              -75.42, dBm,
            30563092,Hz,              -78.19, dBm,
            30644758,Hz,              -77.35, dBm,
            30726424,Hz,              -75.64, dBm,
            30808090,Hz,              -74.90, dBm,
            30889756,Hz,              -77.66, dBm,
            30971422,Hz,              -76.63, dBm,
            31053088,Hz,              -76.78, dBm,
            31134754,Hz,              -77.24, dBm,
            31216420,Hz,              -75.96, dBm,
            31298086,Hz,              -79.29, dBm,
            31379752,Hz,              -77.13, dBm,
            31461418,Hz,              -81.22, dBm,
            31543084,Hz,              -77.76, dBm,
            31624750,Hz,              -79.34, dBm,
            31706416,Hz,              -80.96, dBm,
            31788082,Hz,              -85.89, dBm,
            31869748,Hz,              -79.15, dBm,
            31951414,Hz,              -87.65, dBm,
            32033080,Hz,              -79.44, dBm,
            32114746,Hz,              -79.21, dBm,
            32196412,Hz,              -82.45, dBm,
            32278078,Hz,              -78.26, dBm,
            32359744,Hz,              -75.85, dBm,
            32441410,Hz,              -81.80, dBm,
            32523076,Hz,              -81.22, dBm,
            32604742,Hz,              -79.40, dBm,
            32686408,Hz,              -77.53, dBm,
            32768074,Hz,              -78.39, dBm,
            32849740,Hz,              -77.22, dBm,
            32931406,Hz,              -74.33, dBm,
            33013072,Hz,              -77.38, dBm,
            33094738,Hz,              -76.72, dBm,
            33176404,Hz,              -79.78, dBm,
            33258070,Hz,              -82.94, dBm,
            33339736,Hz,              -77.71, dBm,
            33421402,Hz,              -78.21, dBm,
            33503068,Hz,              -79.83, dBm,
            33584734,Hz,              -77.20, dBm,
            33666400,Hz,              -80.28, dBm,
            33748066,Hz,              -79.21, dBm,
            33829732,Hz,              -75.30, dBm,
            33911398,Hz,              -79.56, dBm,
            33993064,Hz,              -78.38, dBm,
            34074730,Hz,              -75.74, dBm,
            34156396,Hz,              -76.72, dBm,
            34238062,Hz,              -84.00, dBm,
            34319728,Hz,              -74.57, dBm,
            34401394,Hz,              -77.07, dBm,
            34483060,Hz,              -76.35, dBm,
            34564726,Hz,              -80.22, dBm,
            34646392,Hz,              -81.20, dBm,
            34728058,Hz,              -78.04, dBm,
            34809724,Hz,              -75.17, dBm,
            34891390,Hz,              -77.91, dBm,
            34973056,Hz,              -75.23, dBm,
            35054722,Hz,              -72.94, dBm,
            35136388,Hz,              -82.78, dBm,
            35218054,Hz,              -78.17, dBm,
            35299720,Hz,              -76.89, dBm,
            35381386,Hz,              -75.82, dBm,
            35463052,Hz,              -73.28, dBm,
            35544718,Hz,              -80.78, dBm,
            35626384,Hz,              -79.46, dBm,
            35708050,Hz,              -76.51, dBm,
            35789716,Hz,              -71.41, dBm,
            35871382,Hz,              -77.83, dBm,
            35953048,Hz,              -80.94, dBm,
            36034714,Hz,              -75.47, dBm,
            36116380,Hz,              -78.85, dBm,
            36198046,Hz,              -80.81, dBm,
            36279712,Hz,              -74.51, dBm,
            36361378,Hz,              -75.13, dBm,
            36443044,Hz,              -77.01, dBm,
            36524710,Hz,              -83.22, dBm,
            36606376,Hz,              -75.95, dBm,
            36688042,Hz,              -80.66, dBm,
            36769708,Hz,              -78.68, dBm,
            36851374,Hz,              -78.25, dBm,
            36933040,Hz,              -76.15, dBm,
            37014706,Hz,              -75.19, dBm,
            37096372,Hz,              -79.27, dBm,
            37178038,Hz,              -76.92, dBm,
            37259704,Hz,              -79.15, dBm,
            37341370,Hz,              -78.56, dBm,
            37423036,Hz,              -76.74, dBm,
            37504702,Hz,              -74.33, dBm,
            37586368,Hz,              -78.54, dBm,
            37668034,Hz,              -76.84, dBm,
            37749700,Hz,              -72.61, dBm,
            37831366,Hz,              -79.20, dBm,
            37913032,Hz,              -77.86, dBm,
            37994698,Hz,              -81.13, dBm,
            38076364,Hz,              -83.55, dBm,
            38158030,Hz,              -75.96, dBm,
            38239696,Hz,              -76.87, dBm,
            38321362,Hz,              -77.32, dBm,
            38403028,Hz,              -76.62, dBm,
            38484694,Hz,              -78.81, dBm,
            38566360,Hz,              -76.43, dBm,
            38648026,Hz,              -77.62, dBm,
            38729692,Hz,              -72.54, dBm,
            38811358,Hz,              -76.67, dBm,
            38893024,Hz,              -76.16, dBm,
            38974690,Hz,              -77.86, dBm,
            39056356,Hz,              -81.76, dBm,
            39138022,Hz,              -79.07, dBm,
            39219688,Hz,              -79.32, dBm,
            39301354,Hz,              -79.02, dBm,
            39383020,Hz,              -76.04, dBm,
            39464686,Hz,              -74.79, dBm,
            39546352,Hz,              -74.40, dBm,
            39628018,Hz,              -77.20, dBm,
            39709684,Hz,              -81.34, dBm,
            39791350,Hz,              -83.75, dBm,
            39873016,Hz,              -78.21, dBm,
            39954682,Hz,              -80.34, dBm,
            40036348,Hz,              -71.45, dBm,
            40118014,Hz,              -74.55, dBm,
            40199680,Hz,              -80.22, dBm,
            40281346,Hz,              -79.92, dBm,
            40363012,Hz,              -80.78, dBm,
            40444678,Hz,              -79.19, dBm,
            40526344,Hz,              -75.65, dBm,
            40608010,Hz,              -76.02, dBm,
            40689676,Hz,              -83.70, dBm,
            40771342,Hz,              -73.90, dBm,
            40853008,Hz,              -74.98, dBm,
            40934674,Hz,              -81.39, dBm,
            41016340,Hz,              -80.75, dBm,
            41098006,Hz,              -82.00, dBm,
            41179672,Hz,              -83.71, dBm,
            41261338,Hz,              -80.39, dBm,
            41343004,Hz,              -73.19, dBm,
            41424670,Hz,              -75.83, dBm,
            41506336,Hz,              -80.03, dBm,
            41588002,Hz,              -78.18, dBm,
            41669668,Hz,              -85.88, dBm,
            41751334,Hz,              -83.63, dBm,
            41833000,Hz,              -78.37, dBm,
            41914666,Hz,              -78.16, dBm,
            41996332,Hz,              -70.62, dBm,
            42077998,Hz,              -75.39, dBm,
            42159664,Hz,              -77.84, dBm,
            42241330,Hz,              -76.59, dBm,
            42322996,Hz,              -76.67, dBm,
            42404662,Hz,              -76.21, dBm,
            42486328,Hz,              -76.39, dBm,
            42567994,Hz,              -77.09, dBm,
            42649660,Hz,              -73.82, dBm,
            42731326,Hz,              -81.53, dBm,
            42812992,Hz,              -86.93, dBm,
            42894658,Hz,              -78.34, dBm,
            42976324,Hz,              -81.61, dBm,
            43057990,Hz,              -78.67, dBm,
            43139656,Hz,              -81.30, dBm,
            43221322,Hz,              -76.41, dBm,
            43302988,Hz,              -81.24, dBm,
            43384654,Hz,              -74.51, dBm,
            43466320,Hz,              -79.07, dBm,
            43547986,Hz,              -77.50, dBm,
            43629652,Hz,              -79.63, dBm,
            43711318,Hz,              -75.05, dBm,
            43792984,Hz,              -76.03, dBm,
            43874650,Hz,              -82.18, dBm,
            43956316,Hz,              -75.07, dBm,
            44037982,Hz,              -78.36, dBm,
            44119648,Hz,              -75.52, dBm,
            44201314,Hz,              -78.02, dBm,
            44282980,Hz,              -79.97, dBm,
            44364646,Hz,              -79.64, dBm,
            44446312,Hz,              -77.73, dBm,
            44527978,Hz,              -75.72, dBm,
            44609644,Hz,              -82.32, dBm,
            44691310,Hz,              -75.21, dBm,
            44772976,Hz,              -76.60, dBm,
            44854642,Hz,              -81.99, dBm,
            44936308,Hz,              -78.08, dBm,
            45017974,Hz,              -80.74, dBm,
            45099640,Hz,              -76.00, dBm,
            45181306,Hz,              -80.58, dBm,
            45262972,Hz,              -77.18, dBm,
            45344638,Hz,              -79.69, dBm,
            45426304,Hz,              -79.75, dBm,
            45507970,Hz,              -74.47, dBm,
            45589636,Hz,              -86.54, dBm,
            45671302,Hz,              -76.13, dBm,
            45752968,Hz,              -79.39, dBm,
            45834634,Hz,              -74.08, dBm,
            45916300,Hz,              -77.39, dBm,
            45997966,Hz,              -77.01, dBm,
            46079632,Hz,              -83.32, dBm,
            46161298,Hz,              -79.22, dBm,
            46242964,Hz,              -74.06, dBm,
            46324630,Hz,              -74.42, dBm,
            46406296,Hz,              -76.34, dBm,
            46487962,Hz,              -82.90, dBm,
            46569628,Hz,              -82.45, dBm,
            46651294,Hz,              -74.73, dBm,
            46732960,Hz,              -79.56, dBm,
            46814626,Hz,              -78.72, dBm,
            46896292,Hz,              -77.08, dBm,
            46977958,Hz,              -80.68, dBm,
            47059624,Hz,              -76.71, dBm,
            47141290,Hz,              -79.64, dBm,
            47222956,Hz,              -76.65, dBm,
            47304622,Hz,              -78.59, dBm,
            47386288,Hz,              -77.58, dBm,
            47467954,Hz,              -75.94, dBm,
            47549620,Hz,              -79.83, dBm,
            47631286,Hz,              -75.29, dBm,
            47712952,Hz,              -78.01, dBm,
            47794618,Hz,              -74.35, dBm,
            47876284,Hz,              -73.75, dBm,
            47957950,Hz,              -73.87, dBm,
            48039616,Hz,              -77.32, dBm,
            48121282,Hz,              -78.81, dBm,
            48202948,Hz,              -81.78, dBm,
            48284614,Hz,              -73.74, dBm,
            48366280,Hz,              -81.55, dBm,
            48447946,Hz,              -77.95, dBm,
            48529612,Hz,              -80.66, dBm,
            48611278,Hz,              -81.14, dBm,
            48692944,Hz,              -75.95, dBm,
            48774610,Hz,              -76.21, dBm,
            48856276,Hz,              -76.75, dBm,
            48937942,Hz,              -78.82, dBm,
            49019608,Hz,              -78.60, dBm,
            49101274,Hz,              -72.57, dBm,
            49182940,Hz,              -78.14, dBm,
            49264606,Hz,              -79.46, dBm,
            49346272,Hz,              -76.57, dBm,
            49427938,Hz,              -75.64, dBm,
            49509604,Hz,              -77.04, dBm,
            49591270,Hz,              -73.52, dBm,
            49672936,Hz,              -73.97, dBm,
            49754602,Hz,              -75.59, dBm,
            49836268,Hz,              -81.52, dBm,
            49917934,Hz,              -80.49, dBm,
            49999600,Hz,              -76.39, dBm,
Trace3,
Freq,,Amp,,
             1000000,Hz,              -25.90, dBm,
             1081666,Hz,              -29.74, dBm,
             1163332,Hz,              -33.66, dBm,
             1244998,Hz,              -39.35, dBm,
             1326664,Hz,              -45.07, dBm,
             1408330,Hz,              -51.65, dBm,
             1489996,Hz,              -57.58, dBm,
             1571662,Hz,              -62.97, dBm,
             1653328,Hz,              -63.50, dBm,
             1734994,Hz,              -64.56, dBm,
             1816660,Hz,              -64.84, dBm,
             1898326,Hz,              -64.43, dBm,
             1979992,Hz,              -62.82, dBm,
             2061658,Hz,              -64.50, dBm,
             2143324,Hz,              -64.46, dBm,
             2224990,Hz,              -65.61, dBm,
             2306656,Hz,              -64.24, dBm,
             2388322,Hz,              -65.17, dBm,
             2469988,Hz,              -65.67, dBm,
             2551654,Hz,              -64.92, dBm,
             2633320,Hz,              -65.22, dBm,
             2714986,Hz,              -64.46, dBm,
             2796652,Hz,              -65.09, dBm,
             2878318,Hz,              -65.53, dBm,
             2959984,Hz,              -65.84, dBm,
             3041650,Hz,              -66.38, dBm,
             3123316,Hz,              -64.83, dBm,
             3204982,Hz,              -64.50, dBm,
             3286648,Hz,              -65.20, dBm,
             3368314,Hz,              -65.55, dBm,
             3449980,Hz,              -65.31, dBm,
             3531646,Hz,              -63.89, dBm,
             3613312,Hz,              -65.08, dBm,
             3694978,Hz,              -63.66, dBm,
             3776644,Hz,              -61.42, dBm,
             3858310,Hz,              -60.29, dBm,
             3939976,Hz,              -60.35, dBm,
             4021642,Hz,              -59.90, dBm,
             4103308,Hz,              -58.18, dBm,
             4184974,Hz,              -57.23, dBm,
             4266640,Hz,              -57.61, dBm,
             4348306,Hz,              -55.56, dBm,
             4429972,Hz,              -56.37, dBm,
             4511638,Hz,              -60.48, dBm,
             4593304,Hz,              -55.96, dBm,
             4674970,Hz,              -60.91, dBm,
             4756636,Hz,              -63.03, dBm,
             4838302,Hz,              -55.91, dBm,
             4919968,Hz,              -57.74, dBm,
             5001634,Hz,              -58.80, dBm,
             5083300,Hz,              -58.75, dBm,
             5164966,Hz,              -60.71, dBm,
             5246632,Hz,              -62.72, dBm,
             5328298,Hz,              -62.98, dBm,
             5409964,Hz,              -66.57, dBm,
             5491630,Hz,              -65.49, dBm,
             5573296,Hz,              -66.76, dBm,
             5654962,Hz,              -66.02, dBm,
             5736628,Hz,              -66.62, dBm,
             5818294,Hz,              -67.39, dBm,
             5899960,Hz,              -66.63, dBm,
             5981626,Hz,              -65.07, dBm,
             6063292,Hz,              -65.77, dBm,
             6144958,Hz,              -66.04, dBm,
             6226624,Hz,              -65.47, dBm,
             6308290,Hz,              -64.37, dBm,
             6389956,Hz,              -66.28, dBm,
             6471622,Hz,              -65.78, dBm,
             6553288,Hz,              -65.36, dBm,
             6634954,Hz,              -64.69, dBm,
             6716620,Hz,              -66.03, dBm,
             6798286,Hz,              -66.54, dBm,
             6879952,Hz,              -65.81, dBm,
             6961618,Hz,              -65.97, dBm,
             7043284,Hz,              -67.35, dBm,
             7124950,Hz,              -66.23, dBm,
             7206616,Hz,              -67.67, dBm,
             7288282,Hz,              -67.39, dBm,
             7369948,Hz,              -66.78, dBm,
             7451614,Hz,              -67.00, dBm,
             7533280,Hz,              -66.48, dBm,
             7614946,Hz,              -66.75, dBm,
             7696612,Hz,              -66.86, dBm,
             7778278,Hz,              -67.11, dBm,
             7859944,Hz,              -66.44, dBm,
             7941610,Hz,              -67.31, dBm,
             8023276,Hz,              -67.19, dBm,
             8104942,Hz,              -66.90, dBm,
             8186608,Hz,              -66.74, dBm,
             8268274,Hz,              -68.45, dBm,
             8349940,Hz,              -67.72, dBm,
             8431606,Hz,              -67.44, dBm,
             8513272,Hz,              -67.69, dBm,
             8594938,Hz,              -67.12, dBm,
             8676604,Hz,              -67.45, dBm,
             8758270,Hz,              -67.57, dBm,
             8839936,Hz,              -66.41, dBm,
             8921602,Hz,              -64.94, dBm,
             9003268,Hz,              -66.03, dBm,
             9084934,Hz,              -65.66, dBm,
             9166600,Hz,              -66.76, dBm,
             9248266,Hz,              -66.78, dBm,
             9329932,Hz,              -64.88, dBm,
             9411598,Hz,              -65.78, dBm,
             9493264,Hz,              -65.48, dBm,
             9574930,Hz,              -65.81, dBm,
             9656596,Hz,              -65.06, dBm,
             9738262,Hz,              -66.20, dBm,
             9819928,Hz,              -67.58, dBm,
             9901594,Hz,              -66.03, dBm,
             9983260,Hz,              -65.54, dBm,
            10064926,Hz,              -66.73, dBm,
            10146592,Hz,              -66.18, dBm,
            10228258,Hz,              -67.35, dBm,
            10309924,Hz,              -67.13, dBm,
            10391590,Hz,              -65.85, dBm,
            10473256,Hz,              -68.12, dBm,
            10554922,Hz,              -66.74, dBm,
            10636588,Hz,              -67.83, dBm,
            10718254,Hz,              -67.32, dBm,
            10799920,Hz,              -67.09, dBm,
            10881586,Hz,              -67.89, dBm,
            10963252,Hz,              -66.32, dBm,
            11044918,Hz,              -66.39, dBm,
            11126584,Hz,              -66.88, dBm,
            11208250,Hz,              -67.77, dBm,
            11289916,Hz,              -67.53, dBm,
            11371582,Hz,              -67.58, dBm,
            11453248,Hz,              -68.24, dBm,
            11534914,Hz,              -67.79, dBm,
            11616580,Hz,              -67.08, dBm,
            11698246,Hz,              -68.22, dBm,
            11779912,Hz,              -67.65, dBm,
            11861578,Hz,              -68.03, dBm,
            11943244,Hz,              -67.86, dBm,
            12024910,Hz,              -67.69, dBm,
            12106576,Hz,              -68.35, dBm,
            12188242,Hz,              -68.83, dBm,
            12269908,Hz,              -67.15, dBm,
            12351574,Hz,              -67.93, dBm,
            12433240,Hz,              -67.38, dBm,
            12514906,Hz,              -67.49, dBm,
            12596572,Hz,              -67.55, dBm,
            12678238,Hz,              -68.43, dBm,
            12759904,Hz,              -67.87, dBm,
            12841570,Hz,              -68.26, dBm,
            12923236,Hz,              -66.71, dBm,
            13004902,Hz,              -66.03, dBm,
            13086568,Hz,              -67.11, dBm,
            13168234,Hz,              -66.88, dBm,
            13249900,Hz,              -65.29, dBm,
            13331566,Hz,              -64.22, dBm,
            13413232,Hz,              -65.03, dBm,
            13494898,Hz,              -64.97, dBm,
            13576564,Hz,              -65.61, dBm,
            13658230,Hz,              -64.84, dBm,
            13739896,Hz,              -64.63, dBm,
            13821562,Hz,              -63.67, dBm,
            13903228,Hz,              -65.34, dBm,
            13984894,Hz,              -64.85, dBm,
            14066560,Hz,              -66.31, dBm,
            14148226,Hz,              -65.82, dBm,
            14229892,Hz,              -66.73, dBm,
            14311558,Hz,              -66.52, dBm,
            14393224,Hz,              -66.75, dBm,
            14474890,Hz,              -68.25, dBm,
            14556556,Hz,              -68.01, dBm,
            14638222,Hz,              -67.53, dBm,
            14719888,Hz,              -67.36, dBm,
            14801554,Hz,              -67.05, dBm,
            14883220,Hz,              -68.71, dBm,
            14964886,Hz,              -68.43, dBm,
            15046552,Hz,              -68.28, dBm,
            15128218,Hz,              -67.23, dBm,
            15209884,Hz,              -66.62, dBm,
            15291550,Hz,              -67.54, dBm,
            15373216,Hz,              -67.53, dBm,
            15454882,Hz,              -68.00, dBm,
            15536548,Hz,              -68.56, dBm,
            15618214,Hz,              -68.71, dBm,
            15699880,Hz,              -66.20, dBm,
            15781546,Hz,              -66.54, dBm,
            15863212,Hz,              -68.52, dBm,
            15944878,Hz,              -66.38, dBm,
            16026544,Hz,              -68.23, dBm,
            16108210,Hz,              -67.92, dBm,
            16189876,Hz,              -67.09, dBm,
            16271542,Hz,              -68.15, dBm,
            16353208,Hz,              -67.80, dBm,
            16434874,Hz,              -69.25, dBm,
            16516540,Hz,              -67.62, dBm,
