Trace1,
Freq,,Amp,,
            31844938,Hz,              -64.13, dBm,
            32176604,Hz,              -67.16, dBm,
            32508270,Hz,              -66.14, dBm,
            32839936,Hz,              -65.55, dBm,
            33171602,Hz,              -67.05, dBm,
            33503268,Hz,              -66.93, dBm,
            33834934,Hz,              -67.17, dBm,
            34166600,Hz,              -68.09, dBm,
            34498266,Hz,              -66.20, dBm,
            34829932,Hz,              -67.86, dBm,
            35161598,Hz,              -68.17, dBm,
            35493264,Hz,              -65.05, dBm,
            35824930,Hz,              -67.88, dBm,
            36156596,Hz,              -68.12, dBm,
            36488262,Hz,              -66.02, dBm,
            36819928,Hz,              -61.83, dBm,
            37151594,Hz,              -62.04, dBm,
            37483260,Hz,              -69.56, dBm,
            37814926,Hz,              -65.41, dBm,
            38146592,Hz,              -68.06, dBm,
            38478258,Hz,              -70.04, dBm,
            38809924,Hz,              -70.11, dBm,
            39141590,Hz,              -66.28, dBm,
            39473256,Hz,              -68.53, dBm,
            39804922,Hz,              -65.95, dBm,
            40136588,Hz,              -70.84, dBm,
            40468254,Hz,              -69.62, dBm,
            40799920,Hz,              -70.00, dBm,
            41131586,Hz,              -69.84, dBm,
            41463252,Hz,              -67.91, dBm,
            41794918,Hz,              -70.30, dBm,
            42126584,Hz,              -69.51, dBm,
            42458250,Hz,              -69.73, dBm,
            42789916,Hz,              -69.92, dBm,
            43121582,Hz,              -69.81, dBm,
            43453248,Hz,              -70.04, dBm,
            43784914,Hz,              -70.65, dBm,
            44116580,Hz,              -70.23, dBm,
            44448246,Hz,              -69.40, dBm,
            44779912,Hz,              -70.07, dBm,
            45111578,Hz,              -66.53, dBm,
            45443244,Hz,              -66.69, dBm,
            45774910,Hz,              -69.89, dBm,
            46106576,Hz,              -69.41, dBm,
            46438242,Hz,              -68.20, dBm,
            46769908,Hz,              -71.04, dBm,
            47101574,Hz,              -69.91, dBm,
            47433240,Hz,              -69.60, dBm,
            47764906,Hz,              -68.18, dBm,
            48096572,Hz,              -68.93, dBm,
            48428238,Hz,              -68.98, dBm,
            48759904,Hz,              -68.80, dBm,
            49091570,Hz,              -69.41, dBm,
            49423236,Hz,              -68.26, dBm,
            49754902,Hz,              -66.54, dBm,
            50086568,Hz,              -67.24, dBm,
            50418234,Hz,              -64.92, dBm,
            50749900,Hz,              -64.48, dBm,
            51081566,Hz,              -66.76, dBm,
            51413232,Hz,              -66.77, dBm,
            51744898,Hz,              -68.42, dBm,
            52076564,Hz,              -69.05, dBm,
            52408230,Hz,              -68.81, dBm,
            52739896,Hz,              -68.15, dBm,
            53071562,Hz,              -70.05, dBm,
            53403228,Hz,              -67.71, dBm,
            53734894,Hz,              -67.46, dBm,
            54066560,Hz,              -65.74, dBm,
            54398226,Hz,              -67.18, dBm,
            54729892,Hz,              -66.35, dBm,
            55061558,Hz,              -66.79, dBm,
            55393224,Hz,              -67.31, dBm,
            55724890,Hz,              -68.59, dBm,
            56056556,Hz,              -68.57, dBm,
            56388222,Hz,              -69.57, dBm,
            56719888,Hz,              -69.27, dBm,
            57051554,Hz,              -69.35, dBm,
            57383220,Hz,              -69.17, dBm,
            57714886,Hz,              -67.59, dBm,
            58046552,Hz,              -70.04, dBm,
            58378218,Hz,              -69.15, dBm,
            58709884,Hz,              -67.94, dBm,
            59041550,Hz,              -67.40, dBm,
            59373216,Hz,              -67.55, dBm,
            59704882,Hz,              -68.37, dBm,
            60036548,Hz,              -68.60, dBm,
            60368214,Hz,              -64.39, dBm,
            60699880,Hz,              -66.70, dBm,
            61031546,Hz,              -66.30, dBm,
            61363212,Hz,              -62.34, dBm,
            61694878,Hz,              -67.54, dBm,
            62026544,Hz,              -67.36, dBm,
            62358210,Hz,              -67.46, dBm,
            62689876,Hz,              -66.32, dBm,
            63021542,Hz,              -67.97, dBm,
            63353208,Hz,              -68.59, dBm,
            63684874,Hz,              -67.05, dBm,
            64016540,Hz,              -67.05, dBm,
            64348206,Hz,              -64.84, dBm,
            64679872,Hz,              -66.01, dBm,
            65011538,Hz,              -65.46, dBm,
            65343204,Hz,              -65.68, dBm,
            65674870,Hz,              -63.27, dBm,
            66006536,Hz,              -64.19, dBm,
            66338202,Hz,              -65.24, dBm,
            66669868,Hz,              -65.05, dBm,
            67001534,Hz,              -68.22, dBm,
            67333200,Hz,              -64.88, dBm,
            67664866,Hz,              -65.75, dBm,
            67996532,Hz,              -66.61, dBm,
            68328198,Hz,              -63.46, dBm,
            68659864,Hz,              -67.43, dBm,
            68991530,Hz,              -68.13, dBm,
            69323196,Hz,              -67.97, dBm,
            69654862,Hz,              -67.62, dBm,
            69986528,Hz,              -67.66, dBm,
            70318194,Hz,              -62.16, dBm,
            70649860,Hz,              -61.27, dBm,
            70981526,Hz,              -61.67, dBm,
            71313192,Hz,              -64.86, dBm,
            71644858,Hz,              -65.35, dBm,
            71976524,Hz,              -65.78, dBm,
            72308190,Hz,              -65.24, dBm,
            72639856,Hz,              -64.62, dBm,
            72971522,Hz,              -62.34, dBm,
            73303188,Hz,              -57.07, dBm,
            73634854,Hz,              -59.21, dBm,
            73966520,Hz,              -59.23, dBm,
            74298186,Hz,              -60.59, dBm,
            74629852,Hz,              -55.35, dBm,
            74961518,Hz,              -53.57, dBm,
            75293184,Hz,              -52.84, dBm,
            75624850,Hz,              -52.25, dBm,
            75956516,Hz,              -52.63, dBm,
            76288182,Hz,              -53.33, dBm,
            76619848,Hz,              -51.92, dBm,
            76951514,Hz,              -47.96, dBm,
            77283180,Hz,              -52.33, dBm,
            77614846,Hz,              -53.52, dBm,
            77946512,Hz,              -53.20, dBm,
            78278178,Hz,              -47.34, dBm,
            78609844,Hz,              -53.56, dBm,
            78941510,Hz,              -54.08, dBm,
            79273176,Hz,              -52.91, dBm,
            79604842,Hz,              -52.48, dBm,
            79936508,Hz,              -48.93, dBm,
            80268174,Hz,              -52.53, dBm,
            80599840,Hz,              -52.32, dBm,
            80931506,Hz,              -51.44, dBm,
            81263172,Hz,              -51.74, dBm,
            81594838,Hz,              -55.58, dBm,
            81926504,Hz,              -56.21, dBm,
            82258170,Hz,              -56.49, dBm,
            82589836,Hz,              -58.72, dBm,
            82921502,Hz,              -56.34, dBm,
            83253168,Hz,              -56.83, dBm,
            83584834,Hz,              -59.90, dBm,
            83916500,Hz,              -58.43, dBm,
            84248166,Hz,              -59.45, dBm,
            84579832,Hz,              -60.73, dBm,
            84911498,Hz,              -60.80, dBm,
            85243164,Hz,              -58.66, dBm,
            85574830,Hz,              -59.69, dBm,
            85906496,Hz,              -59.85, dBm,
            86238162,Hz,              -59.68, dBm,
            86569828,Hz,              -59.28, dBm,
            86901494,Hz,              -63.29, dBm,
            87233160,Hz,              -61.05, dBm,
            87564826,Hz,              -59.98, dBm,
            87896492,Hz,              -62.93, dBm,
            88228158,Hz,              -60.87, dBm,
            88559824,Hz,              -63.64, dBm,
            88891490,Hz,              -63.25, dBm,
            89223156,Hz,              -60.39, dBm,
            89554822,Hz,              -61.30, dBm,
            89886488,Hz,              -56.03, dBm,
            90218154,Hz,              -53.86, dBm,
            90549820,Hz,              -52.79, dBm,
            90881486,Hz,              -54.84, dBm,
            91213152,Hz,              -56.88, dBm,
            91544818,Hz,              -59.49, dBm,
            91876484,Hz,              -57.98, dBm,
            92208150,Hz,              -52.61, dBm,
            92539816,Hz,              -50.16, dBm,
            92871482,Hz,              -50.26, dBm,
            93203148,Hz,              -51.81, dBm,
            93534814,Hz,              -54.61, dBm,
            93866480,Hz,              -54.23, dBm,
            94198146,Hz,              -52.65, dBm,
            94529812,Hz,              -52.85, dBm,
            94861478,Hz,              -53.96, dBm,
            95193144,Hz,              -54.97, dBm,
            95524810,Hz,              -49.68, dBm,
            95856476,Hz,              -47.31, dBm,
            96188142,Hz,              -47.82, dBm,
            96519808,Hz,              -50.36, dBm,
            96851474,Hz,              -55.81, dBm,
            97183140,Hz,              -60.07, dBm,
            97514806,Hz,              -56.48, dBm,
            97846472,Hz,              -55.72, dBm,
            98178138,Hz,              -55.80, dBm,
            98509804,Hz,              -50.10, dBm,
            98841470,Hz,              -46.38, dBm,
            99173136,Hz,              -45.44, dBm,
            99504802,Hz,              -45.73, dBm,
            99836468,Hz,              -46.78, dBm,
           100168134,Hz,              -47.32, dBm,
           100499800,Hz,              -45.13, dBm,
           100831466,Hz,              -44.67, dBm,
           101163132,Hz,              -46.47, dBm,
           101494798,Hz,              -51.56, dBm,
           101826464,Hz,              -60.56, dBm,
           102158130,Hz,              -61.50, dBm,
           102489796,Hz,              -58.52, dBm,
           102821462,Hz,              -55.34, dBm,
           103153128,Hz,              -54.36, dBm,
           103484794,Hz,              -54.85, dBm,
           103816460,Hz,              -57.85, dBm,
           104148126,Hz,              -61.19, dBm,
           104479792,Hz,              -62.38, dBm,
           104811458,Hz,              -63.90, dBm,
           105143124,Hz,              -58.94, dBm,
           105474790,Hz,              -54.35, dBm,
           105806456,Hz,              -53.06, dBm,
           106138122,Hz,              -53.85, dBm,
           106469788,Hz,              -58.29, dBm,
           106801454,Hz,              -68.10, dBm,
           107133120,Hz,              -69.48, dBm,
           107464786,Hz,              -70.19, dBm,
           107796452,Hz,              -70.93, dBm,
           108128118,Hz,              -70.47, dBm,
           108459784,Hz,              -70.18, dBm,
           108791450,Hz,              -69.59, dBm,
           109123116,Hz,              -70.03, dBm,
           109454782,Hz,              -65.86, dBm,
           109786448,Hz,              -67.72, dBm,
           110118114,Hz,              -67.12, dBm,
           110449780,Hz,              -68.41, dBm,
           110781446,Hz,              -66.44, dBm,
           111113112,Hz,              -66.02, dBm,
           111444778,Hz,              -65.50, dBm,
           111776444,Hz,              -64.28, dBm,
           112108110,Hz,              -63.93, dBm,
           112439776,Hz,              -63.32, dBm,
           112771442,Hz,              -60.36, dBm,
           113103108,Hz,              -64.64, dBm,
           113434774,Hz,              -62.11, dBm,
           113766440,Hz,              -62.00, dBm,
           114098106,Hz,              -62.42, dBm,
           114429772,Hz,              -64.94, dBm,
           114761438,Hz,              -61.46, dBm,
           115093104,Hz,              -62.28, dBm,
           115424770,Hz,              -61.95, dBm,
           115756436,Hz,              -60.74, dBm,
           116088102,Hz,              -61.84, dBm,
           116419768,Hz,              -60.33, dBm,
           116751434,Hz,              -64.38, dBm,
           117083100,Hz,              -65.08, dBm,
           117414766,Hz,              -62.51, dBm,
           117746432,Hz,              -64.37, dBm,
           118078098,Hz,              -65.99, dBm,
           118409764,Hz,              -65.60, dBm,
           118741430,Hz,              -66.43, dBm,
           119073096,Hz,              -66.77, dBm,
           119404762,Hz,              -65.13, dBm,
           119736428,Hz,              -66.24, dBm,
           120068094,Hz,              -65.36, dBm,
           120399760,Hz,              -65.99, dBm,
           120731426,Hz,              -63.36, dBm,
           121063092,Hz,              -63.42, dBm,
           121394758,Hz,              -63.09, dBm,
           121726424,Hz,              -63.36, dBm,
           122058090,Hz,              -63.08, dBm,
           122389756,Hz,              -62.63, dBm,
           122721422,Hz,              -64.58, dBm,
           123053088,Hz,              -64.87, dBm,
           123384754,Hz,              -63.89, dBm,
           123716420,Hz,              -62.10, dBm,
           124048086,Hz,              -62.96, dBm,
           124379752,Hz,              -62.29, dBm,
           124711418,Hz,              -64.88, dBm,
           125043084,Hz,              -64.23, dBm,
           125374750,Hz,              -61.76, dBm,
           125706416,Hz,              -63.53, dBm,
           126038082,Hz,              -64.74, dBm,
           126369748,Hz,              -64.22, dBm,
           126701414,Hz,              -63.05, dBm,
           127033080,Hz,              -64.03, dBm,
           127364746,Hz,              -65.24, dBm,
           127696412,Hz,              -66.59, dBm,
           128028078,Hz,              -64.43, dBm,
           128359744,Hz,              -62.26, dBm,
           128691410,Hz,              -64.06, dBm,
           129023076,Hz,              -63.54, dBm,
           129354742,Hz,              -68.67, dBm,
           129686408,Hz,              -68.56, dBm,
           130018074,Hz,              -68.96, dBm,
           130349740,Hz,              -68.96, dBm,
           130681406,Hz,              -67.83, dBm,
           131013072,Hz,              -67.34, dBm,
           131344738,Hz,              -65.60, dBm,
           131676404,Hz,              -65.02, dBm,
           132008070,Hz,              -66.83, dBm,
           132339736,Hz,              -68.68, dBm,
           132671402,Hz,              -70.39, dBm,
           133003068,Hz,              -65.30, dBm,
           133334734,Hz,              -69.06, dBm,
           133666400,Hz,              -70.28, dBm,
           133998066,Hz,              -70.64, dBm,
           134329732,Hz,              -69.62, dBm,
           134661398,Hz,              -71.04, dBm,
           134993064,Hz,              -70.95, dBm,
           135324730,Hz,              -69.37, dBm,
           135656396,Hz,              -67.73, dBm,
           135988062,Hz,              -71.04, dBm,
           136319728,Hz,              -69.29, dBm,
           136651394,Hz,              -69.92, dBm,
           136983060,Hz,              -69.56, dBm,
           137314726,Hz,              -71.01, dBm,
           137646392,Hz,              -69.90, dBm,
           137978058,Hz,              -69.95, dBm,
           138309724,Hz,              -69.21, dBm,
           138641390,Hz,              -70.62, dBm,
           138973056,Hz,              -70.46, dBm,
           139304722,Hz,              -70.20, dBm,
           139636388,Hz,              -71.03, dBm,
           139968054,Hz,              -68.98, dBm,
           140299720,Hz,              -70.63, dBm,
           140631386,Hz,              -71.04, dBm,
           140963052,Hz,              -69.80, dBm,
           141294718,Hz,              -70.28, dBm,
           141626384,Hz,              -68.31, dBm,
           141958050,Hz,              -69.69, dBm,
           142289716,Hz,              -70.65, dBm,
           142621382,Hz,              -70.07, dBm,
           142953048,Hz,              -69.58, dBm,
           143284714,Hz,              -70.56, dBm,
           143616380,Hz,              -70.32, dBm,
           143948046,Hz,              -69.30, dBm,
           144279712,Hz,              -70.36, dBm,
           144611378,Hz,              -69.09, dBm,
           144943044,Hz,              -69.85, dBm,
           145274710,Hz,              -70.17, dBm,
           145606376,Hz,              -69.99, dBm,
           145938042,Hz,              -69.52, dBm,
           146269708,Hz,              -69.82, dBm,
           146601374,Hz,              -69.13, dBm,
           146933040,Hz,              -68.63, dBm,
           147264706,Hz,              -68.96, dBm,
           147596372,Hz,              -69.87, dBm,
           147928038,Hz,              -66.79, dBm,
           148259704,Hz,              -69.96, dBm,
           148591370,Hz,              -70.27, dBm,
           148923036,Hz,              -69.27, dBm,
           149254702,Hz,              -66.91, dBm,
           149586368,Hz,              -68.23, dBm,
           149918034,Hz,              -68.74, dBm,
           150249700,Hz,              -67.54, dBm,
           150581366,Hz,              -68.71, dBm,
           150913032,Hz,              -67.50, dBm,
           151244698,Hz,              -67.00, dBm,
           151576364,Hz,              -66.33, dBm,
           151908030,Hz,              -69.38, dBm,
           152239696,Hz,              -68.02, dBm,
           152571362,Hz,              -69.80, dBm,
           152903028,Hz,              -68.77, dBm,
           153234694,Hz,              -68.33, dBm,
           153566360,Hz,              -68.62, dBm,
           153898026,Hz,              -68.80, dBm,
           154229692,Hz,              -68.48, dBm,
           154561358,Hz,              -68.41, dBm,
           154893024,Hz,              -70.12, dBm,
           155224690,Hz,              -69.52, dBm,
           155556356,Hz,              -69.83, dBm,
           155888022,Hz,              -68.75, dBm,
           156219688,Hz,              -69.60, dBm,
           156551354,Hz,              -69.68, dBm,
           156883020,Hz,              -70.54, dBm,
           157214686,Hz,              -69.17, dBm,
           157546352,Hz,              -70.05, dBm,
           157878018,Hz,              -69.24, dBm,
           158209684,Hz,              -70.39, dBm,
           158541350,Hz,              -69.29, dBm,
           158873016,Hz,              -69.39, dBm,
           159204682,Hz,              -69.86, dBm,
           159536348,Hz,              -69.02, dBm,
           159868014,Hz,              -68.71, dBm,
           160199680,Hz,              -69.86, dBm,
           160531346,Hz,              -69.01, dBm,
           160863012,Hz,              -69.70, dBm,
           161194678,Hz,              -70.40, dBm,
           161526344,Hz,              -69.82, dBm,
           161858010,Hz,              -69.03, dBm,
           162189676,Hz,              -69.75, dBm,
           162521342,Hz,              -69.86, dBm,
           162853008,Hz,              -69.96, dBm,
           163184674,Hz,              -70.87, dBm,
           163516340,Hz,              -69.70, dBm,
           163848006,Hz,              -69.17, dBm,
           164179672,Hz,              -69.52, dBm,
           164511338,Hz,              -68.81, dBm,
           164843004,Hz,              -69.68, dBm,
           165174670,Hz,              -70.23, dBm,
           165506336,Hz,              -69.75, dBm,
           165838002,Hz,              -69.69, dBm,
           166169668,Hz,              -69.78, dBm,
           166501334,Hz,              -69.56, dBm,
           166833000,Hz,              -69.85, dBm,
           167164666,Hz,              -69.96, dBm,
           167496332,Hz,              -69.19, dBm,
           167827998,Hz,              -70.28, dBm,
           168159664,Hz,              -69.12, dBm,
           168491330,Hz,              -68.94, dBm,
           168822996,Hz,              -70.57, dBm,
           169154662,Hz,              -68.07, dBm,
           169486328,Hz,              -70.18, dBm,
           169817994,Hz,              -69.29, dBm,
           170149660,Hz,              -69.58, dBm,
           170481326,Hz,              -71.01, dBm,
           170812992,Hz,              -70.35, dBm,
           171144658,Hz,              -69.72, dBm,
           171476324,Hz,              -70.39, dBm,
           171807990,Hz,              -68.91, dBm,
           172139656,Hz,              -68.51, dBm,
           172471322,Hz,              -70.35, dBm,
           172802988,Hz,              -68.10, dBm,
           173134654,Hz,              -68.96, dBm,
           173466320,Hz,              -68.50, dBm,
           173797986,Hz,              -70.71, dBm,
           174129652,Hz,              -69.70, dBm,
           174461318,Hz,              -69.50, dBm,
           174792984,Hz,              -71.04, dBm,
           175124650,Hz,              -67.99, dBm,
           175456316,Hz,              -69.87, dBm,
           175787982,Hz,              -70.96, dBm,
           176119648,Hz,              -70.30, dBm,
           176451314,Hz,              -69.34, dBm,
           176782980,Hz,              -70.05, dBm,
           177114646,Hz,              -68.96, dBm,
           177446312,Hz,              -69.32, dBm,
           177777978,Hz,              -70.35, dBm,
           178109644,Hz,              -69.22, dBm,
           178441310,Hz,              -67.95, dBm,
           178772976,Hz,              -70.56, dBm,
           179104642,Hz,              -69.83, dBm,
           179436308,Hz,              -68.33, dBm,
           179767974,Hz,              -69.98, dBm,
           180099640,Hz,              -69.91, dBm,
           180431306,Hz,              -69.69, dBm,
           180762972,Hz,              -68.86, dBm,
           181094638,Hz,              -70.58, dBm,
           181426304,Hz,              -67.86, dBm,
           181757970,Hz,              -69.86, dBm,
           182089636,Hz,              -69.52, dBm,
           182421302,Hz,              -69.61, dBm,
           182752968,Hz,              -69.53, dBm,
           183084634,Hz,              -70.84, dBm,
           183416300,Hz,              -69.56, dBm,
           183747966,Hz,              -70.54, dBm,
           184079632,Hz,              -70.21, dBm,
           184411298,Hz,              -68.37, dBm,
           184742964,Hz,              -70.16, dBm,
           185074630,Hz,              -69.53, dBm,
           185406296,Hz,              -69.99, dBm,
           185737962,Hz,              -68.50, dBm,
           186069628,Hz,              -68.93, dBm,
           186401294,Hz,              -69.89, dBm,
           186732960,Hz,              -70.11, dBm,
           187064626,Hz,              -68.28, dBm,
           187396292,Hz,              -69.65, dBm,
           187727958,Hz,              -69.63, dBm,
           188059624,Hz,              -69.92, dBm,
           188391290,Hz,              -69.84, dBm,
           188722956,Hz,              -70.26, dBm,
           189054622,Hz,              -69.90, dBm,
           189386288,Hz,              -70.12, dBm,
           189717954,Hz,              -67.26, dBm,
           190049620,Hz,              -69.40, dBm,
           190381286,Hz,              -69.52, dBm,
           190712952,Hz,              -69.85, dBm,
           191044618,Hz,              -69.32, dBm,
           191376284,Hz,              -69.74, dBm,
           191707950,Hz,              -68.96, dBm,
           192039616,Hz,              -68.76, dBm,
           192371282,Hz,              -69.97, dBm,
           192702948,Hz,              -69.36, dBm,
           193034614,Hz,              -69.74, dBm,
           193366280,Hz,              -70.36, dBm,
           193697946,Hz,              -69.58, dBm,
           194029612,Hz,              -69.07, dBm,
           194361278,Hz,              -69.96, dBm,
           194692944,Hz,              -67.57, dBm,
           195024610,Hz,              -69.59, dBm,
           195356276,Hz,              -69.34, dBm,
           195687942,Hz,              -69.76, dBm,
           196019608,Hz,              -69.29, dBm,
           196351274,Hz,              -70.12, dBm,
           196682940,Hz,              -70.70, dBm,
           197014606,Hz,              -70.35, dBm,
           197346272,Hz,              -68.25, dBm,
           197677938,Hz,              -69.38, dBm,
           198009604,Hz,              -68.46, dBm,
           198341270,Hz,              -70.30, dBm,
           198672936,Hz,              -70.00, dBm,
           199004602,Hz,              -69.77, dBm,
           199336268,Hz,              -69.90, dBm,
           199667934,Hz,              -69.95, dBm,
           199999600,Hz,              -69.88, dBm,
Trace3,
Freq,,Amp,,
             1000000,Hz,              -21.38, dBm,
             1331666,Hz,              -31.48, dBm,
             1663332,Hz,              -48.44, dBm,
             1994998,Hz,              -70.77, dBm,
             2326664,Hz,              -69.47, dBm,
             2658330,Hz,              -75.13, dBm,
             2989996,Hz,              -70.29, dBm,
             3321662,Hz,              -75.50, dBm,
             3653328,Hz,              -73.62, dBm,
             3984994,Hz,              -70.56, dBm,
             4316660,Hz,              -70.41, dBm,
             4648326,Hz,              -74.59, dBm,
             4979992,Hz,              -67.31, dBm,
             5311658,Hz,              -67.69, dBm,
             5643324,Hz,              -71.35, dBm,
             5974990,Hz,              -71.02, dBm,
             6306656,Hz,              -73.83, dBm,
             6638322,Hz,              -75.37, dBm,
             6969988,Hz,              -70.19, dBm,
             7301654,Hz,              -76.13, dBm,
             7633320,Hz,              -76.55, dBm,
             7964986,Hz,              -68.47, dBm,
             8296652,Hz,              -77.36, dBm,
             8628318,Hz,              -66.87, dBm,
             8959984,Hz,              -77.53, dBm,
             9291650,Hz,              -73.72, dBm,
             9623316,Hz,              -75.64, dBm,
             9954982,Hz,              -70.65, dBm,
            10286648,Hz,              -78.95, dBm,
            10618314,Hz,              -63.89, dBm,
            10949980,Hz,              -68.87, dBm,
            11281646,Hz,              -76.20, dBm,
            11613312,Hz,              -74.97, dBm,
            11944978,Hz,              -70.96, dBm,
            12276644,Hz,              -77.81, dBm,
            12608310,Hz,              -76.39, dBm,
            12939976,Hz,              -71.44, dBm,
            13271642,Hz,              -71.78, dBm,
            13603308,Hz,              -75.34, dBm,
            13934974,Hz,              -71.83, dBm,
            14266640,Hz,              -71.59, dBm,
            14598306,Hz,              -75.87, dBm,
            14929972,Hz,              -78.52, dBm,
            15261638,Hz,              -81.53, dBm,
            15593304,Hz,              -71.52, dBm,
            15924970,Hz,              -76.18, dBm,
            16256636,Hz,              -76.02, dBm,
            16588302,Hz,              -76.43, dBm,
            16919968,Hz,              -82.81, dBm,
            17251634,Hz,              -80.84, dBm,
            17583300,Hz,              -74.77, dBm,
            17914966,Hz,              -73.58, dBm,
            18246632,Hz,              -78.49, dBm,
            18578298,Hz,              -78.69, dBm,
            18909964,Hz,              -74.90, dBm,
            19241630,Hz,              -81.70, dBm,
            19573296,Hz,              -81.05, dBm,
            19904962,Hz,              -80.30, dBm,
            20236628,Hz,              -73.20, dBm,
            20568294,Hz,              -79.86, dBm,
            20899960,Hz,              -71.46, dBm,
            21231626,Hz,              -70.40, dBm,
            21563292,Hz,              -74.38, dBm,
            21894958,Hz,              -74.70, dBm,
            22226624,Hz,              -77.46, dBm,
            22558290,Hz,              -78.39, dBm,
            22889956,Hz,              -78.53, dBm,
            23221622,Hz,              -78.38, dBm,
            23553288,Hz,              -78.47, dBm,
            23884954,Hz,              -74.59, dBm,
            24216620,Hz,              -80.66, dBm,
            24548286,Hz,              -76.13, dBm,
            24879952,Hz,              -72.36, dBm,
            25211618,Hz,              -71.80, dBm,
            25543284,Hz,              -72.13, dBm,
            25874950,Hz,              -77.52, dBm,
            26206616,Hz,              -70.14, dBm,
            26538282,Hz,              -78.64, dBm,
            26869948,Hz,              -74.21, dBm,
            27201614,Hz,              -79.06, dBm,
            27533280,Hz,              -77.33, dBm,
            27864946,Hz,              -76.56, dBm,
            28196612,Hz,              -77.13, dBm,
            28528278,Hz,              -74.94, dBm,
            28859944,Hz,              -74.59, dBm,
            29191610,Hz,              -74.37, dBm,
            29523276,Hz,              -74.86, dBm,
            29854942,Hz,              -69.15, dBm,
            30186608,Hz,              -77.37, dBm,
            30518274,Hz,              -75.40, dBm,
            30849940,Hz,              -76.49, dBm,
            31181606,Hz,              -80.78, dBm,
            31513272,Hz,              -77.79, dBm,
            31844938,Hz,              -82.45, dBm,
            32176604,Hz,              -75.28, dBm,
            32508270,Hz,              -81.37, dBm,
            32839936,Hz,              -76.54, dBm,
            33171602,Hz,              -78.83, dBm,
            33503268,Hz,              -83.88, dBm,
            33834934,Hz,              -69.19, dBm,
            34166600,Hz,              -75.57, dBm,
            34498266,Hz,              -75.92, dBm,
            34829932,Hz,              -68.37, dBm,
            35161598,Hz,              -73.52, dBm,
            35493264,Hz,              -79.23, dBm,
            35824930,Hz,              -79.24, dBm,
            36156596,Hz,              -76.54, dBm,
            36488262,Hz,              -75.97, dBm,
            36819928,Hz,              -76.36, dBm,
            37151594,Hz,              -80.17, dBm,
            37483260,Hz,              -81.79, dBm,
            37814926,Hz,              -85.06, dBm,
            38146592,Hz,              -83.51, dBm,
            38478258,Hz,              -74.81, dBm,
            38809924,Hz,              -77.21, dBm,
            39141590,Hz,              -70.46, dBm,
            39473256,Hz,              -73.51, dBm,
            39804922,Hz,              -74.12, dBm,
            40136588,Hz,              -76.87, dBm,
            40468254,Hz,              -79.07, dBm,
            40799920,Hz,              -79.10, dBm,
            41131586,Hz,              -82.53, dBm,
            41463252,Hz,              -79.26, dBm,
            41794918,Hz,              -73.89, dBm,
            42126584,Hz,              -76.50, dBm,
            42458250,Hz,              -83.17, dBm,
            42789916,Hz,              -77.42, dBm,
            43121582,Hz,              -75.77, dBm,
            43453248,Hz,              -75.26, dBm,
            43784914,Hz,              -76.80, dBm,
            44116580,Hz,              -71.58, dBm,
            44448246,Hz,              -74.51, dBm,
            44779912,Hz,              -78.35, dBm,
            45111578,Hz,              -78.06, dBm,
            45443244,Hz,              -74.75, dBm,
            45774910,Hz,              -81.02, dBm,
            46106576,Hz,              -80.86, dBm,
            46438242,Hz,              -73.04, dBm,
            46769908,Hz,              -80.66, dBm,
            47101574,Hz,              -76.60, dBm,
            47433240,Hz,              -77.27, dBm,
            47764906,Hz,              -77.15, dBm,
            48096572,Hz,              -74.47, dBm,
            48428238,Hz,              -82.20, dBm,
            48759904,Hz,              -76.58, dBm,
            49091570,Hz,              -79.46, dBm,
            49423236,Hz,              -78.63, dBm,
            49754902,Hz,              -75.65, dBm,
            50086568,Hz,              -72.39, dBm,
            50418234,Hz,              -73.28, dBm,
            50749900,Hz,              -78.18, dBm,
            51081566,Hz,              -74.98, dBm,
            51413232,Hz,              -77.71, dBm,
            51744898,Hz,              -81.49, dBm,
            52076564,Hz,              -80.13, dBm,
            52408230,Hz,              -80.84, dBm,
            52739896,Hz,              -82.04, dBm,
            53071562,Hz,              -84.62, dBm,
            53403228,Hz,              -76.06, dBm,
            53734894,Hz,              -82.28, dBm,
            54066560,Hz,              -73.57, dBm,
            54398226,Hz,              -73.30, dBm,
            54729892,Hz,              -80.48, dBm,
            55061558,Hz,              -78.45, dBm,
            55393224,Hz,              -74.32, dBm,
            55724890,Hz,              -76.60, dBm,
            56056556,Hz,              -77.63, dBm,
            56388222,Hz,              -77.82, dBm,
            56719888,Hz,              -77.22, dBm,
            57051554,Hz,              -77.22, dBm,
            57383220,Hz,              -76.64, dBm,
            57714886,Hz,              -77.41, dBm,
            58046552,Hz,              -84.58, dBm,
            58378218,Hz,              -79.74, dBm,
            58709884,Hz,              -75.75, dBm,
            59041550,Hz,              -76.56, dBm,
            59373216,Hz,              -75.17, dBm,
            59704882,Hz,              -72.67, dBm,
            60036548,Hz,              -75.17, dBm,
            60368214,Hz,              -75.71, dBm,
            60699880,Hz,              -74.66, dBm,
            61031546,Hz,              -79.31, dBm,
            61363212,Hz,              -79.06, dBm,
            61694878,Hz,              -76.51, dBm,
            62026544,Hz,              -83.79, dBm,
            62358210,Hz,              -71.12, dBm,
            62689876,Hz,              -82.76, dBm,
            63021542,Hz,              -74.54, dBm,
            63353208,Hz,              -78.52, dBm,
            63684874,Hz,              -74.90, dBm,
